model,group,subset,threshold,selected_rate,precision,recall,fpr,f1,selected_final_gain_mean,selected_final_better_rate,selected_count
hierarchical_conservative,overall,all,0.085,0.07607823282689513,0.385462915647286,0.11161560291266102,0.06341397219239837,0.1731061557642243,0.003358324286538061,0.52357200030751,1105655.0
hierarchical_conservative,overall,all,0.08750000000000001,0.06602781836702508,0.3847357884765489,0.09668774375622649,0.055101706355191266,0.15453850025795557,0.0035186265039865096,0.5236637275672656,959591.0
hierarchical_conservative,overall,all,0.09,0.05692014632496285,0.3835544734946109,0.08309501137136219,0.04759235104297172,0.13659701497677798,0.0036497727349348048,0.5236597407244435,827228.0
hierarchical_conservative,overall,all,0.0925,0.04866948156804741,0.38282672623423625,0.07091544965330702,0.04074180607550252,0.11966412148970189,0.003855253258592163,0.5241418311372504,707320.0
hierarchical_conservative,overall,all,0.095,0.041258415598234434,0.3819857441620776,0.05998485215134021,0.03458497654825564,0.10368725240370143,0.004115037559515957,0.5246408522816345,599614.0
hierarchical_conservative,overall,all,0.0975,0.03461325473407934,0.3804098688173283,0.05011596589534156,0.029088637290140114,0.08856429266143426,0.00432790781236964,0.524573641407525,503039.0
hierarchical_conservative,overall,all,0.1,0.02873544394972811,0.3796023140875828,0.04151725712896937,0.024180458223640493,0.07484832317433038,0.0046172264379501,0.5251762384582966,417616.0
hierarchical_conservative,overall,all,0.10250000000000001,0.023551977646662812,0.37829404821726986,0.03391085815810122,0.01986043934875678,0.06224222765300021,0.004869923526451446,0.5250931974617569,342284.0
hierarchical_conservative,overall,all,0.105,0.019055630954153586,0.3765644295835169,0.027311434949627643,0.01611355467519222,0.0509290889902625,0.0050833941732764155,0.5247889419292405,276938.0
hierarchical_conservative,overall,all,0.1075,0.015157159516613486,0.3755021994634126,0.021662680666379632,0.012838822081822023,0.04096225342905851,0.00547713796450488,0.5257012633863111,220281.0
hierarchical_conservative,overall,all,0.11,0.011885944475010617,0.37477712168577054,0.016954643402252903,0.010079639615155456,0.03244165023011177,0.005888005455884048,0.5260970244297789,172740.0
hierarchical_conservative,overall,all,0.1125,0.009172145412289657,0.37431357839459867,0.013067376499464168,0.007784022948513677,0.025253159175476457,0.006482094888004565,0.5272393098274568,133300.0
hierarchical_conservative,overall,all,0.115,0.006932366677740214,0.37509057161857684,0.009896908728450195,0.005875908839090123,0.01928497596267319,0.007310329129268947,0.5293650557325631,100749.0
hierarchical_conservative,overall,all,0.11750000000000001,0.005145484125514032,0.3766381385397165,0.007376195669139977,0.004350537501138616,0.014469025548502702,0.008057292368610228,0.5313586520460016,74780.0
hierarchical_conservative,overall,all,0.12,0.0037495014839196397,0.380092490640828,0.005424312611369686,0.003152658088350583,0.01069598249973663,0.0091006470228737,0.5347023416281289,54492.0
hierarchical_conservative,overall,all,0.1225,0.0026915051758973907,0.38321914306166277,0.00392576506587638,0.0022516586453388446,0.007771913269803084,0.010283373486782443,0.5380151344718274,39116.0
hierarchical_conservative,overall,all,0.125,0.0019048199658545728,0.38756637647653797,0.0028098421208664235,0.001582302108641083,0.005579234991148054,0.011314955107124625,0.5404399812159086,27683.0
hierarchical_conservative,overall,all,0.1275,0.0013302019138063288,0.39328574384440307,0.001991166897655645,0.0010946573924885729,0.003962273197251684,0.012709693322811848,0.5440202772605007,19332.0
hierarchical_conservative,overall,all,0.13,0.0009310450080546988,0.3977533072204567,0.001409504175086503,0.0007605390989333601,0.002809054005916133,0.014134360843359891,0.5463010863942059,13531.0
hierarchical_conservative,overall,all,0.1325,0.0006357886242277301,0.3985930735930736,0.0009645492153183929,0.0005186299880688037,0.0019244415043980514,0.012898212309233296,0.5431818181818182,9240.0
hierarchical_conservative,overall,all,0.135,0.0004353500676935983,0.4011379800853485,0.0006646825708601904,0.00035362408220131317,0.0013271660377269694,0.012027067531642708,0.5395922238027501,6327.0
